participant,phase,condition,block,item_id,rating,qtext
User29,Recall,Dynamic,Retention,QID11_1,4.0,8. I was able to remember the melodies well after the break when using the dynamic transparent ghost hand guidance.
User30,Recall,Dynamic,Retention,QID11_1,4.0,8. I was able to remember the melodies well after the break when using the dynamic transparent ghost hand guidance.
User1,Recall,Dynamic,Retention,QID11_2,5.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User2,Recall,Dynamic,Retention,QID11_2,4.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User3,Recall,Dynamic,Retention,QID11_2,5.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User4,Recall,Dynamic,Retention,QID11_2,4.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User5,Recall,Dynamic,Retention,QID11_2,3.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User6,Recall,Dynamic,Retention,QID11_2,2.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User7,Recall,Dynamic,Retention,QID11_2,2.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User8,Recall,Dynamic,Retention,QID11_2,4.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User9,Recall,Dynamic,Retention,QID11_2,4.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User10,Recall,Dynamic,Retention,QID11_2,4.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User11,Recall,Dynamic,Retention,QID11_2,4.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User12,Recall,Dynamic,Retention,QID11_2,5.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User13,Recall,Dynamic,Retention,QID11_2,4.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User14,Recall,Dynamic,Retention,QID11_2,4.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User15,Recall,Dynamic,Retention,QID11_2,4.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User16,Recall,Dynamic,Retention,QID11_2,2.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User17,Recall,Dynamic,Retention,QID11_2,3.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User18,Recall,Dynamic,Retention,QID11_2,5.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User19,Recall,Dynamic,Retention,QID11_2,5.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User20,Recall,Dynamic,Retention,QID11_2,4.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User21,Recall,Dynamic,Retention,QID11_2,5.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User22,Recall,Dynamic,Retention,QID11_2,4.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User23,Recall,Dynamic,Retention,QID11_2,5.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User24,Recall,Dynamic,Retention,QID11_2,5.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User25,Recall,Dynamic,Retention,QID11_2,4.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User26,Recall,Dynamic,Retention,QID11_2,3.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User27,Recall,Dynamic,Retention,QID11_2,2.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User28,Recall,Dynamic,Retention,QID11_2,3.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User29,Recall,Dynamic,Retention,QID11_2,4.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User30,Recall,Dynamic,Retention,QID11_2,4.0,9. I felt confident when playing the melodies during the retention test with the dynamic ghost hand guidance.
User1,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User2,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User3,Recall,Dynamic,Retention,QID11_3,3.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User4,Recall,Dynamic,Retention,QID11_3,5.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User5,Recall,Dynamic,Retention,QID11_3,3.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User6,Recall,Dynamic,Retention,QID11_3,2.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User7,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User8,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User9,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User10,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User11,Recall,Dynamic,Retention,QID11_3,3.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User12,Recall,Dynamic,Retention,QID11_3,2.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User13,Recall,Dynamic,Retention,QID11_3,3.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User14,Recall,Dynamic,Retention,QID11_3,3.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User15,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User16,Recall,Dynamic,Retention,QID11_3,3.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User17,Recall,Dynamic,Retention,QID11_3,3.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User18,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User19,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User20,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User21,Recall,Dynamic,Retention,QID11_3,5.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User22,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User23,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User24,Recall,Dynamic,Retention,QID11_3,2.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User25,Recall,Dynamic,Retention,QID11_3,3.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User26,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User27,Recall,Dynamic,Retention,QID11_3,3.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User28,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User29,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User30,Recall,Dynamic,Retention,QID11_3,4.0,10. The dynamic transparent ghost hand guidance helped me retain the melodies over time.
User1,Recall,Dynamic,Retention,QID11_4,3.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User2,Recall,Dynamic,Retention,QID11_4,5.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User3,Recall,Dynamic,Retention,QID11_4,5.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User4,Recall,Dynamic,Retention,QID11_4,5.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User5,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User6,Recall,Dynamic,Retention,QID11_4,2.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User7,Recall,Dynamic,Retention,QID11_4,3.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User8,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User9,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User10,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User11,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User12,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User13,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User14,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User15,Recall,Dynamic,Retention,QID11_4,5.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User16,Recall,Dynamic,Retention,QID11_4,2.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User17,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User18,Recall,Dynamic,Retention,QID11_4,5.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User19,Recall,Dynamic,Retention,QID11_4,5.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User20,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User21,Recall,Dynamic,Retention,QID11_4,5.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User22,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User23,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User24,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User25,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User26,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User27,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User28,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User29,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User30,Recall,Dynamic,Retention,QID11_4,4.0,11. I was able to recall the fingerings accurately during the final test when using the dynamic ghost hand.
User1,Recall,Dynamic,Retention,QID11_5,3.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User2,Recall,Dynamic,Retention,QID11_5,2.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User3,Recall,Dynamic,Retention,QID11_5,3.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User4,Recall,Dynamic,Retention,QID11_5,3.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User5,Recall,Dynamic,Retention,QID11_5,3.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User6,Recall,Dynamic,Retention,QID11_5,1.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User7,Recall,Dynamic,Retention,QID11_5,1.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User8,Recall,Dynamic,Retention,QID11_5,4.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User9,Recall,Dynamic,Retention,QID11_5,4.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User10,Recall,Dynamic,Retention,QID11_5,2.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User11,Recall,Dynamic,Retention,QID11_5,2.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User12,Recall,Dynamic,Retention,QID11_5,1.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User13,Recall,Dynamic,Retention,QID11_5,1.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User14,Recall,Dynamic,Retention,QID11_5,1.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User15,Recall,Dynamic,Retention,QID11_5,2.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User16,Recall,Dynamic,Retention,QID11_5,5.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User17,Recall,Dynamic,Retention,QID11_5,3.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User18,Recall,Dynamic,Retention,QID11_5,2.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User19,Recall,Dynamic,Retention,QID11_5,3.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User20,Recall,Dynamic,Retention,QID11_5,4.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User21,Recall,Dynamic,Retention,QID11_5,2.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User22,Recall,Dynamic,Retention,QID11_5,1.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User23,Recall,Dynamic,Retention,QID11_5,1.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User24,Recall,Dynamic,Retention,QID11_5,1.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User25,Recall,Dynamic,Retention,QID11_5,2.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User26,Recall,Dynamic,Retention,QID11_5,4.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User27,Recall,Dynamic,Retention,QID11_5,1.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User28,Recall,Dynamic,Retention,QID11_5,4.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User29,Recall,Dynamic,Retention,QID11_5,3.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User30,Recall,Dynamic,Retention,QID11_5,2.0,12. I relied more on rhythm than finger positions during the retention test in the dynamic ghost hand condition.
User1,Recall,Dynamic,Retention,QID11_6,3.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User2,Recall,Dynamic,Retention,QID11_6,3.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User3,Recall,Dynamic,Retention,QID11_6,4.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User4,Recall,Dynamic,Retention,QID11_6,4.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User5,Recall,Dynamic,Retention,QID11_6,3.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User6,Recall,Dynamic,Retention,QID11_6,5.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User7,Recall,Dynamic,Retention,QID11_6,5.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User8,Recall,Dynamic,Retention,QID11_6,5.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User9,Recall,Dynamic,Retention,QID11_6,4.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User10,Recall,Dynamic,Retention,QID11_6,4.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User11,Recall,Dynamic,Retention,QID11_6,3.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User12,Recall,Dynamic,Retention,QID11_6,4.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User13,Recall,Dynamic,Retention,QID11_6,5.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User14,Recall,Dynamic,Retention,QID11_6,5.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User15,Recall,Dynamic,Retention,QID11_6,5.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User16,Recall,Dynamic,Retention,QID11_6,4.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User17,Recall,Dynamic,Retention,QID11_6,3.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User18,Recall,Dynamic,Retention,QID11_6,5.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User19,Recall,Dynamic,Retention,QID11_6,4.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User20,Recall,Dynamic,Retention,QID11_6,4.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User21,Recall,Dynamic,Retention,QID11_6,5.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User22,Recall,Dynamic,Retention,QID11_6,4.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User23,Recall,Dynamic,Retention,QID11_6,5.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User24,Recall,Dynamic,Retention,QID11_6,5.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User25,Recall,Dynamic,Retention,QID11_6,4.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User26,Recall,Dynamic,Retention,QID11_6,4.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User27,Recall,Dynamic,Retention,QID11_6,2.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User28,Recall,Dynamic,Retention,QID11_6,4.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User29,Recall,Dynamic,Retention,QID11_6,4.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User30,Recall,Dynamic,Retention,QID11_6,4.0,13. I was able to remember the melodies after the break more easily than I expected with the dynamic ghost hand.
User1,Recall,Dynamic,Retention,QID11_7,3.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User2,Recall,Dynamic,Retention,QID11_7,4.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User3,Recall,Dynamic,Retention,QID11_7,4.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User4,Recall,Dynamic,Retention,QID11_7,4.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User5,Recall,Dynamic,Retention,QID11_7,4.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User6,Recall,Dynamic,Retention,QID11_7,5.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User7,Recall,Dynamic,Retention,QID11_7,4.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User8,Recall,Dynamic,Retention,QID11_7,5.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User9,Recall,Dynamic,Retention,QID11_7,3.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User10,Recall,Dynamic,Retention,QID11_7,4.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User11,Recall,Dynamic,Retention,QID11_7,3.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User12,Recall,Dynamic,Retention,QID11_7,5.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User13,Recall,Dynamic,Retention,QID11_7,5.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User14,Recall,Dynamic,Retention,QID11_7,5.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User15,Recall,Dynamic,Retention,QID11_7,5.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User16,Recall,Dynamic,Retention,QID11_7,4.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User17,Recall,Dynamic,Retention,QID11_7,3.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User18,Recall,Dynamic,Retention,QID11_7,5.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User19,Recall,Dynamic,Retention,QID11_7,5.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User20,Recall,Dynamic,Retention,QID11_7,4.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User21,Recall,Dynamic,Retention,QID11_7,4.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User22,Recall,Dynamic,Retention,QID11_7,4.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User23,Recall,Dynamic,Retention,QID11_7,5.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User24,Recall,Dynamic,Retention,QID11_7,5.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User25,Recall,Dynamic,Retention,QID11_7,2.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User26,Recall,Dynamic,Retention,QID11_7,3.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User27,Recall,Dynamic,Retention,QID11_7,1.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User28,Recall,Dynamic,Retention,QID11_7,4.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User29,Recall,Dynamic,Retention,QID11_7,4.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User30,Recall,Dynamic,Retention,QID11_7,4.0,14. I felt just as confident during the retention test as during the immediate test in the dynamic ghost hand condition.
User1,Overall,,ComparativeLikert,QID9_1,3.0,12. The static transparent ghost hand was easy to learn from.
User2,Overall,,ComparativeLikert,QID9_1,3.0,12. The static transparent ghost hand was easy to learn from.
User3,Overall,,ComparativeLikert,QID9_1,4.0,12. The static transparent ghost hand was easy to learn from.
User4,Overall,,ComparativeLikert,QID9_1,3.0,12. The static transparent ghost hand was easy to learn from.
User5,Overall,,ComparativeLikert,QID9_1,3.0,12. The static transparent ghost hand was easy to learn from.
User6,Overall,,ComparativeLikert,QID9_1,3.0,12. The static transparent ghost hand was easy to learn from.
User7,Overall,,ComparativeLikert,QID9_1,4.0,12. The static transparent ghost hand was easy to learn from.
User8,Overall,,ComparativeLikert,QID9_1,4.0,12. The static transparent ghost hand was easy to learn from.
User9,Overall,,ComparativeLikert,QID9_1,3.0,12. The static transparent ghost hand was easy to learn from.
User10,Overall,,ComparativeLikert,QID9_1,4.0,12. The static transparent ghost hand was easy to learn from.
User11,Overall,,ComparativeLikert,QID9_1,3.0,12. The static transparent ghost hand was easy to learn from.
User12,Overall,,ComparativeLikert,QID9_1,4.0,12. The static transparent ghost hand was easy to learn from.
User13,Overall,,ComparativeLikert,QID9_1,3.0,12. The static transparent ghost hand was easy to learn from.
User14,Overall,,ComparativeLikert,QID9_1,3.0,12. The static transparent ghost hand was easy to learn from.
User15,Overall,,ComparativeLikert,QID9_1,4.0,12. The static transparent ghost hand was easy to learn from.
User16,Overall,,ComparativeLikert,QID9_1,4.0,12. The static transparent ghost hand was easy to learn from.
User17,Overall,,ComparativeLikert,QID9_1,3.0,12. The static transparent ghost hand was easy to learn from.
User18,Overall,,ComparativeLikert,QID9_1,3.0,12. The static transparent ghost hand was easy to learn from.
User19,Overall,,ComparativeLikert,QID9_1,4.0,12. The static transparent ghost hand was easy to learn from.
User20,Overall,,ComparativeLikert,QID9_1,4.0,12. The static transparent ghost hand was easy to learn from.
User21,Overall,,ComparativeLikert,QID9_1,3.0,12. The static transparent ghost hand was easy to learn from.
User22,Overall,,ComparativeLikert,QID9_1,3.0,12. The static transparent ghost hand was easy to learn from.
User23,Overall,,ComparativeLikert,QID9_1,2.0,12. The static transparent ghost hand was easy to learn from.
User24,Overall,,ComparativeLikert,QID9_1,5.0,12. The static transparent ghost hand was easy to learn from.
User25,Overall,,ComparativeLikert,QID9_1,4.0,12. The static transparent ghost hand was easy to learn from.
User26,Overall,,ComparativeLikert,QID9_1,3.0,12. The static transparent ghost hand was easy to learn from.
User27,Overall,,ComparativeLikert,QID9_1,4.0,12. The static transparent ghost hand was easy to learn from.
User28,Overall,,ComparativeLikert,QID9_1,5.0,12. The static transparent ghost hand was easy to learn from.
User29,Overall,,ComparativeLikert,QID9_1,4.0,12. The static transparent ghost hand was easy to learn from.
User30,Overall,,ComparativeLikert,QID9_1,4.0,12. The static transparent ghost hand was easy to learn from.
User1,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User2,Overall,,ComparativeLikert,QID9_2,3.0,13. The dynamic transparent ghost hand was easy to learn from.
User3,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User4,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User5,Overall,,ComparativeLikert,QID9_2,3.0,13. The dynamic transparent ghost hand was easy to learn from.
User6,Overall,,ComparativeLikert,QID9_2,3.0,13. The dynamic transparent ghost hand was easy to learn from.
User7,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User8,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User9,Overall,,ComparativeLikert,QID9_2,3.0,13. The dynamic transparent ghost hand was easy to learn from.
User10,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User11,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User12,Overall,,ComparativeLikert,QID9_2,3.0,13. The dynamic transparent ghost hand was easy to learn from.
User13,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User14,Overall,,ComparativeLikert,QID9_2,3.0,13. The dynamic transparent ghost hand was easy to learn from.
User15,Overall,,ComparativeLikert,QID9_2,5.0,13. The dynamic transparent ghost hand was easy to learn from.
User16,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User17,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User18,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User19,Overall,,ComparativeLikert,QID9_2,5.0,13. The dynamic transparent ghost hand was easy to learn from.
User20,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User21,Overall,,ComparativeLikert,QID9_2,5.0,13. The dynamic transparent ghost hand was easy to learn from.
User22,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User23,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User24,Overall,,ComparativeLikert,QID9_2,2.0,13. The dynamic transparent ghost hand was easy to learn from.
User25,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
User26,Overall,,ComparativeLikert,QID9_2,4.0,13. The dynamic transparent ghost hand was easy to learn from.
